Identifyer,mesor,pval_lombout,pwr_lombout,period_lombout,pval_cos,phi_cos,phi_SE_cos,amp_cos,amp_SE_cos,PR_cos,period_auto,pwr_auto,window_start,window_end,window
IND 18,15.0940489121528,0.00388277375083501,6.70177752411797,21.0682492581602,0.00252261921406582,-214.788318663652,15.755179436115201,8.92036131217333,2.46815023486761,15.9202612485841,4,0.063058952420342207,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 18,17.5854937486714,1.51709778730876e-4,9.94411324030474,22.5396825396825,4.05808689474263e-6,-116.492589078831,10.0678781442478,12.2477521920951,2.24080216563542,30.2218486816509,3,0.0247687613362256,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 19,16.3353128911717,8.02398365088169e-7,15.1862326654268,23.8255033557047,9.90962645275317e-10,-136.357045978444,7.60661880408874,28.8452824324085,3.82598562913754,45.1702641937439,24,0.30729340894678,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 19,15.805143485085,8.29339322833064e-7,15.1532084773148,23.7458193979933,4.34589475517555e-10,-128.599953300068,7.38662671053743,28.483855745817,3.6809113507856,46.464732456464,24,0.224062265331298,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 19,17.781258766942,1.04363585964355e-6,14.9233719503901,23.6666666666667,4.60934845847305e-10,-122.786742642622,7.36810741335378,32.2537980213009,4.1758365510687,46.3733267591196,16,0.0863567940165707,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 2,5.84610279270624,5.71400216582832e-8,17.8283330887038,21.9814241486068,2.10550465951087e-11,-194.080015895062,6.78428852773381,9.74825324551008,1.15226555665799,50.9620786169906,6,0.147842719474234,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 2,4.53383342549658,2.40263949906379e-6,14.08951466126,22.9773462783171,3.94486732169241e-9,-135.711093967865,7.7451093480696,7.8200936684419204,1.08578795155915,42.9301493196121,11,0.0589569905351241,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 2,4.70650936598505,1.27203073937324e-6,14.7254679547632,22.4683544303797,2.16879314507423e-9,-132.064910322321,7.45349132514714,8.46063418585923,1.15114233282283,43.9112336161531,13,0.0752033404972638,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 20,6.38689864423841,3.36017948713623e-5,11.4515031012301,22.9032258064516,3.56917180255323e-7,-151.875160868651,9.29264448347898,12.2981695319244,2.02029626490133,34.9693796075343,16,0.119554110030118,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 20,6.42511970344201,1.69130386102781e-4,9.83541265270397,22.9032258064516,2.12529044985033e-6,-131.361425510616,9.83512080670611,12.8024955015132,2.27225937391265,31.5178570671731,15,0.118680958675881,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 20,7.44745866681078,7.07574314091839e-5,10.7068250169702,22.6837060702875,9.04401707746416e-7,-121.577865435652,9.37946596614889,14.8772271487119,2.54090124019932,33.1929847997212,13,0.125472872908686,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 21,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 21,1.30036625228337,4.14482051638071e-4,8.93905291316032,20.4022988505747,0.00219911260094796,-224.454435254625,15.8773739323223,1.02730784996319,0.280733442559879,16.2540729084852,8,0.0386261087005442,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 21,1.84349608630461,1.0352217726672e-4,10.3262967227025,26.9961977186312,4.18072092911448e-6,-327.331392372665,10.7218985495527,1.88312664308047,0.345599589094195,30.1616070838518,8,0.0238900874597634,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 22,7.50479113189599,2.25803942869091e-8,18.7567558441999,23.6666666666667,1.40976119666902e-12,-146.180615606434,6.30846058441816,9.50506898879721,1.04228810624624,54.6584070393511,12,0.060255684927868,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
